total_debt_value,avg_parcel_value,max_debt_value,total_fines_only,total_ressarcimento_only,has_daily_fine,total_paid_amount,percent_paid_amount,n_installments,n_broken_installments,n_reopened_installments,perc_broken_installments,perc_failed_installments,is_civil_servant,n_processos,n_transitado_em_julgado,n_protests,n_failed_protests,perc_failed_protests,n_pge_handovers
1747.8,,806.0,941.8,806.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,3,1,0,0.0,0
1492.16,,763.2,728.96,763.2,0,287.63,0.19276082993780827,0,0,0,0.0,0.0,0,3,5,1,0,0.0,0
28488.16,,26084.72,1737.44,26750.72,0,0.0,0.0,0,0,0,0.0,0.0,0,2,5,0,0,0.0,0
59855.27,,34538.7,3210.6,56644.67,0,1744.65,0.02914780937417875,0,0,0,0.0,0.0,0,2,5,0,0,0.0,0
2201.69,300.0,1601.69,600.0,1601.69,0,0.0,0.0,0,0,0,0.0,0.0,0,1,3,0,0,0.0,0
2184.71,,2184.71,0.0,2184.71,0,0.0,0.0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0
3855.9581,1000.0,1000.0,3355.9581,500.0,0,500.0,0.12966945880454459,0,0,0,0.0,0.0,0,4,5,0,0,0.0,0
7809.8382,500.0,1000.0,7809.8382,0.0,0,5569.01,0.7130762324884017,1,0,0,0.0,0.0,0,7,21,1,0,0.0,1
6759.882,414.36,2405.62,3448.262,3311.62,0,7854.28,1.1618960212619096,0,0,0,0.0,0.0,0,2,11,2,0,0.0,0
154379.956,,134243.44,20136.516,134243.44,0,0.0,0.0,0,0,0,0.0,0.0,0,1,2,0,0,0.0,0
970.69,,970.69,970.69,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0
13900.16,225.0,7978.0,1500.0,12400.16,0,0.0,0.0,1,3,0,3.0,3.0,0,4,9,0,0,0.0,0
47645.03,,39704.19,7940.84,39704.19,0,0.0,0.0,0,0,0,0.0,0.0,0,1,2,0,0,0.0,0
55.0,,55.0,55.0,0.0,0,98.02,1.782181818181818,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0
90344.24,339.400480349345,5000.0,90344.24,0.0,0,32470.04,0.35940354360167287,0,0,0,0.0,0.0,0,138,276,11,28,2.5454545454545454,0
245526.4492,1479.2507877777778,8685.21,245526.44919999997,0.0,0,48109.9476,0.19594608954251924,8,82,32,10.25,14.25,0,4,98,2,0,0.0,2
1500.0,600.0,600.0,1500.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,2,3,0,0,0.0,1
49046.825,,18844.94,4458.795,44588.03,0,0.0,0.0,0,0,0,0.0,0.0,0,2,6,0,0,0.0,0
68687.77,,35489.54,1000.0,67687.77,0,0.0,0.0,0,0,0,0.0,0.0,0,3,4,0,0,0.0,0
22380.0,,22080.0,300.0,22080.0,0,235.89,0.010540214477211795,0,0,0,0.0,0.0,0,2,3,0,0,0.0,0
200.0,,200.0,200.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0
200.0,,200.0,200.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0
21025.74,164.33,4291.41,9145.130000000001,11880.61,0,0.0,0.0,0,0,0,0.0,0.0,0,4,9,0,0,0.0,0
12511.279999999999,3127.8199999999997,7136.28,12511.279999999999,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,3,4,0,0,0.0,0
13520.0,1233.166,5000.0,13520.0,0.0,0,3943.21,0.29165754437869823,1,6,0,6.0,6.0,0,4,11,2,0,0.0,0
9547.6477,1222.5666666666666,3338.5,5169.1476999999995,4378.5,0,2398.3,0.2511927623806228,0,0,0,0.0,0.0,0,4,5,0,0,0.0,0
154294.8,117552.0,117552.0,122158.8,32136.0,0,0.0,0.0,0,0,0,0.0,0.0,0,2,4,0,0,0.0,0
125963.39170000001,,31894.0,62266.8478,63696.543900000004,0,9567.59,0.0759553221842946,0,0,0,0.0,0.0,0,2,46,0,0,0.0,0
4639.15,1546.3833333333332,2639.15,4639.15,0.0,0,4657.83,1.004026599700376,0,0,0,0.0,0.0,0,2,0,0,0,0.0,0
320010.5286,10685.280909090909,37700.0,320010.52859999996,0.0,0,1867.0,0.005834183044438744,1,6,0,6.0,6.0,1,6,39,5,0,0.0,3
67280.0,488.265306122449,1740.0,67280.0,0.0,0,43947.07,0.6531966409036861,3,34,30,11.333333333333334,21.333333333333332,0,1,50,0,0,0.0,0
257430.34,7704.347826086957,25000.0,256665.16999999998,765.17,0,0.0,0.0,0,0,0,0.0,0.0,0,7,42,8,0,0.0,5
4256.0,1064.0,1064.0,4256.0,0.0,0,5113.56,1.2014943609022557,0,0,0,0.0,0.0,0,1,4,1,4,4.0,0
401962.36000000004,2268.174705882353,11632.35,401962.36,0.0,0,6886.7,0.017132698693479657,2,10,0,5.0,5.0,0,1,36,1,0,0.0,0
142198.67,7921.792857142857,28900.0,142198.66999999998,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,7,20,5,0,0.0,2
257931.12,684.2965384615384,26264.0,257931.12000000005,0.0,0,167788.72,0.6505175490262672,2,44,0,22.0,22.0,1,2,53,0,0,0.0,0
42716.49,,38833.17,3883.32,38833.17,0,0.0,0.0,0,0,0,0.0,0.0,0,1,2,0,0,0.0,0
23105.45,4621.09,4621.09,23105.45,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,5,1,0,0.0,0
100505.85,16627.446666666667,96300.0,100505.84999999999,0.0,0,507.1,0.005045477452307503,0,0,0,0.0,0.0,0,3,7,1,0,0.0,1
187244.99,3809.4063414634147,32400.0,187244.99,0.0,0,28442.739999999998,0.15190120707635488,4,23,0,5.75,5.75,0,3,41,0,0,0.0,0
1518327.51,1313.0269230769231,12550.0,1518327.5099999998,0.0,0,609450.18,0.4013957304903209,31,271,45,8.741935483870968,10.193548387096774,0,4,306,2,24,12.0,0
13128.0,2625.6,5000.0,13128.0,0.0,0,1372.08,0.10451553930530164,0,0,0,0.0,0.0,0,3,0,0,0,0.0,0
108800.0,1412.121212121212,5000.0,108800.0,0.0,0,6248.0,0.057426470588235294,1,22,22,22.0,44.0,0,2,36,1,0,0.0,0
32109.64,16054.82,16054.82,32109.64,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,2,1,0,0.0,1
28578.260000000002,7000.0,7000.0,28052.57,525.69,0,0.0,0.0,0,0,0,0.0,0.0,0,2,6,0,0,0.0,0
5539.36,300.0,5239.36,300.0,5239.36,0,0.0,0.0,0,0,0,0.0,0.0,0,1,2,0,0,0.0,0
4256.0,798.0,1064.0,4256.0,0.0,0,4317.6,1.0144736842105264,1,4,0,4.0,4.0,0,1,4,0,0,0.0,0
271199.23,36445.348,84800.0,271199.23,0.0,0,14791.74,0.054541969016652446,0,0,0,0.0,0.0,0,3,6,2,0,0.0,1
58788.240000000005,4290.784000000001,6297.06,58788.240000000005,0.0,0,601.68,0.010234700001224733,1,0,0,0.0,0.0,0,4,10,2,0,0.0,1
234891.58,12472.355714285715,49992.0,230904.97999999998,3986.6,0,4783.84,0.020366162124670455,0,0,0,0.0,0.0,0,6,16,1,0,0.0,0
401841.8,42524.23125,113000.0,401841.80000000005,0.0,0,0.0,0.0,0,0,0,0.0,0.0,1,4,11,3,0,0.0,3
250.0,,250.0,250.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0
3000.0,,3000.0,3000.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,1,1,0,0.0,1
471859.84,23984.99,38000.0,471859.83999999997,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,5,21,3,0,0.0,3
116295.09,1775.524814814815,10484.6,115545.08999999997,750.0,0,11936.5,0.10263975890985595,2,12,0,6.0,6.0,0,4,32,3,0,0.0,1
903945.2953,1565.394426229508,18000.0,893263.8053,10681.49,0,360091.11,0.39835497996645197,2,41,41,20.5,41.0,0,5,119,0,0,0.0,0
5632.35,5632.35,5632.35,5632.35,0.0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,0,0,0.0,0
6399.4405,2128.0,2128.0,6399.4405,0.0,0,6652.5,1.0395440038859647,0,0,0,0.0,0.0,0,1,4,0,0,0.0,0
20194.17,,12016.22,300.0,19894.17,0,0.0,0.0,0,0,0,0.0,0.0,0,3,4,0,0,0.0,0
2500.0,500.0,500.0,2500.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,5,1,0,0.0,0
825853.59,7484.12487804878,254608.79,451659.13,374194.46,0,0.0,0.0,0,0,0,0.0,0.0,0,17,71,5,0,0.0,4
1051110.73,26436.572399999997,340000.0,680250.8300000001,370859.9,0,0.0,0.0,0,0,0,0.0,0.0,0,8,23,2,0,0.0,3
26996.510000000002,2666.278888888889,8864.16,26996.510000000002,0.0,0,15433.02,0.5716672266155884,0,0,0,0.0,0.0,1,5,6,1,0,0.0,0
498.24,300.0,300.0,300.0,198.24,0,0.0,0.0,0,0,0,0.0,0.0,0,1,2,0,0,0.0,0
3950266.3458999996,40128.21000000001,2248077.59,1137136.0059,2813130.34,0,3007.84,0.0007614271384819031,0,0,0,0.0,0.0,0,16,36,2,0,0.0,0
505984.117,3302.427818181818,11238.0,505984.117,0.0,0,42645.93,0.0842831396622673,5,38,31,7.6,13.8,0,6,64,3,0,0.0,1
31843.34,15921.67,29864.0,31843.34,0.0,0,1990.03,0.06249438658130711,0,0,0,0.0,0.0,0,2,2,0,0,0.0,1
575452.0,13512.828571428572,48000.0,575452.0,0.0,0,78020.54000000001,0.13558131694737355,3,0,0,0.0,0.0,1,4,36,2,9,4.5,0
75117.34999999999,10733.975999999999,12517.47,69017.35,6100.0,0,0.0,0.0,0,0,0,0.0,0.0,0,3,8,1,0,0.0,1
1266430.7252,5683.87512195122,228719.59,669243.3152,597187.41,0,87579.93,0.06915493145996518,2,18,18,9.0,18.0,0,21,76,4,0,0.0,5
401823.3,3855.49358974359,23040.0,401823.3,0.0,0,176175.0,0.4384389854943703,1,30,30,30.0,60.0,0,4,39,1,0,0.0,1
62027.28,5958.586666666667,14695.76,53627.280000000006,8400.0,0,0.0,0.0,0,0,0,0.0,0.0,0,2,10,1,0,0.0,2
31144.0209,949.85,10800.0,25148.0209,5996.0,0,400.0,0.012843556754741326,0,0,0,0.0,0.0,0,5,15,2,0,0.0,0
1636001.5618,9040.616963636365,64100.0,1636001.5617999998,0.0,0,1653089.4000000001,1.0104448789041494,3,20,14,6.666666666666667,11.333333333333334,0,2,37,1,0,0.0,1
149913.96,11629.41090909091,27980.88,149913.96000000002,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,3,15,3,0,0.0,4
488820.39890000003,7984.910454545455,86953.9,285487.7288999999,203332.67,0,14400.0,0.029458672413026417,0,0,0,0.0,0.0,0,6,29,1,0,0.0,2
724685.06,28256.380952380954,97965.73,610980.5700000001,113704.48999999999,0,0.0,0.0,0,0,0,0.0,0.0,0,7,30,2,0,0.0,4
115003.62,16429.088571428572,33800.0,115003.62,0.0,0,2214.08,0.01925226353744343,0,0,0,0.0,0.0,0,3,4,0,0,0.0,0
106152.0,2059.8,8496.0,106152.0,0.0,0,135616.69,1.2775707476072047,2,0,0,0.0,0.0,1,4,40,0,0,0.0,0
7179.9246,1320.0,1320.0,7179.924600000001,0.0,0,1872.35,0.2607757190096397,0,0,0,0.0,0.0,0,1,9,0,0,0.0,0
29290.0,9763.333333333334,17830.0,29290.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,2,2,0,0,0.0,0
114612.99,11070.06,17200.0,111195.63,3417.36,0,0.0,0.0,0,0,0,0.0,0.0,0,3,12,3,0,0.0,1
3229.0,3229.0,3229.0,3229.0,0.0,0,3235.14,1.0019015174976773,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0
399093.8572,1016.0447272727273,8400.0,398692.3925,401.4647,0,448557.12,1.1239389229065788,2,45,38,22.5,41.5,0,2,72,2,0,0.0,0
1211820.7296,3499.672336551724,230241.8,887428.2296,324392.5,0,398995.15,0.3292526198422939,8,44,18,5.5,7.75,0,14,241,4,47,11.75,0
204023.4738,9297.6,68430.0,96115.3138,107908.15999999999,0,317.21,0.0015547720764276095,0,0,0,0.0,0.0,0,7,24,1,9,9.0,1
104950.93,10511.2675,42300.0,104950.93000000001,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,5,6,2,0,0.0,1
120679.13720000001,1632.968117857143,5000.0,120679.13719999998,0.0,0,109014.6,0.9033425538942285,1,20,20,20.0,40.0,0,4,26,1,20,20.0,0
8166.7,249.995,1000.0,8166.7,0.0,0,7643.300000000001,0.9359104656715689,1,7,7,7.0,14.0,0,1,9,0,0,0.0,0
44940.0,8656.666666666666,11970.0,44940.0,0.0,0,33543.04,0.7463960836671117,0,0,0,0.0,0.0,0,2,5,2,0,0.0,1
1218871.19,3959.162169811321,12540.0,1218871.19,0.0,0,5859.78,0.004807546562816043,5,90,0,18.0,18.0,0,7,98,2,0,0.0,2
57319.0,3563.0,11000.0,57319.0,0.0,0,753.28,0.013141890123693713,0,0,0,0.0,0.0,0,4,14,1,0,0.0,1
130043.01000000001,4417.957777777778,39600.0,59759.93,70283.08,0,125.26,0.000963219783977624,0,0,0,0.0,0.0,1,3,16,5,0,0.0,1
27256.0,2569.2,6000.0,27256.0,0.0,0,5808.8,0.2131200469621368,0,0,0,0.0,0.0,0,3,5,1,0,0.0,0
10800.1388,1541.2114285714285,3000.0,10800.1388,0.0,0,4005.07,0.3708350488977049,0,0,0,0.0,0.0,0,3,5,0,0,0.0,0
403757.39,6006.041578947368,28800.0,403757.39,0.0,0,6668.97,0.016517270433118264,7,27,0,3.857142857142857,3.857142857142857,0,4,38,2,0,0.0,2
2793.0,,2793.0,2793.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0
746339.78,15622.187058823529,63028.0,746339.78,0.0,0,8600.39,0.0115234243577369,1,0,0,0.0,0.0,0,9,48,6,0,0.0,7
463212.8456,7359.344,281035.2,178200.80560000002,285012.04000000004,0,2857.56,0.006168999903918036,0,0,0,0.0,0.0,0,7,25,3,0,0.0,1
503269.27999999997,4786.973404255319,21600.0,503269.28,0.0,0,39084.57,0.07766134662540897,2,0,0,0.0,0.0,0,3,47,0,0,0.0,0
547802.08,7967.32609375,30000.0,547802.08,0.0,0,1473.06,0.002689036887191082,0,0,0,0.0,0.0,1,11,71,6,0,0.0,6
49690.0,10486.666666666666,13230.0,49690.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,2,5,2,0,0.0,0
237811.13,5364.882162162163,22399.99,237811.12999999998,0.0,0,3819.14,0.01605955112361646,1,4,0,4.0,4.0,0,6,39,3,0,0.0,0
10000.0,10000.0,10000.0,10000.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0
2706.0,,1500.0,2253.0,453.0,0,0.0,0.0,0,0,0,0.0,0.0,0,2,4,0,0,0.0,0
1264386.236,44422.60071428572,273000.0,1264386.236,0.0,0,4924.82,0.0038950281644793226,0,0,0,0.0,0.0,0,5,24,2,0,0.0,1
500.0,500.0,500.0,500.0,0.0,0,503.45,1.0069,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0
174853.3044,11154.736153846154,34800.0,174853.30439999996,0.0,0,3368.68,0.01926574971836792,0,0,0,0.0,0.0,0,5,25,1,0,0.0,2
224816.7,,203163.44,8520.91,216295.79,0,0.0,0.0,0,0,0,0.0,0.0,0,4,9,0,0,0.0,0
4008.7,,1606.0,981.8,3026.9,0,0.0,0.0,0,0,0,0.0,0.0,0,2,4,0,0,0.0,0
42756.8462,3117.53,7400.0,42756.8462,0.0,0,7828.280000000001,0.1830883401311297,0,0,0,0.0,0.0,1,3,13,2,0,0.0,1
126100.0,13900.0,40700.0,126100.0,0.0,0,4466.36,0.035419191118160186,0,0,0,0.0,0.0,0,3,8,1,0,0.0,0
208244.38,4454.732368421053,21646.8,208244.37999999995,0.0,0,43304.979999999996,0.2079526948098191,1,27,0,27.0,27.0,0,2,39,1,0,0.0,0
1060225.278,15743.194444444445,847874.71,187806.67799999999,872418.6,0,30843.100000000002,0.029091081527675106,0,0,0,0.0,0.0,0,5,22,1,0,0.0,1
36561.72,,11079.31,3323.79,33237.93,0,0.0,0.0,0,0,0,0.0,0.0,0,1,6,0,0,0.0,0
94500.0,12500.0,22500.0,94500.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,3,9,2,0,0.0,2
129413.29999999999,3232.059523809524,11709.21,129413.3,0.0,0,16830.0,0.13004845715239471,1,12,12,12.0,24.0,0,2,24,3,0,0.0,2
402.06,,402.06,0.0,402.06,0,0.0,0.0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0
1650.0,,1500.0,150.0,1500.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,2,0,0,0.0,0
56128.0,2009.142857142857,5000.0,56128.0,0.0,0,52555.479999999996,0.9363504846066134,1,10,10,10.0,20.0,0,2,14,0,0,0.0,0
143113.3341,1543.28950625,14400.0,143113.33409999998,0.0,0,26511.218999999997,0.18524632359885743,3,28,24,9.333333333333334,17.333333333333332,0,2,35,2,0,0.0,2
294307.1276,10032.50111111111,27428.62,294307.1276,0.0,0,10539.86,0.035812452406266494,2,6,0,3.0,3.0,0,2,51,1,0,0.0,1
64857.16,3797.4422222222224,5938.02,64857.16000000002,0.0,0,1073.64,0.016553916329361325,1,4,0,4.0,4.0,0,3,15,3,0,0.0,4
81256.38,4884.270909090909,5632.35,81256.38,0.0,0,305.7,0.003762166121601774,0,0,0,0.0,0.0,1,4,14,3,0,0.0,1
25605.4,1148.3600000000001,5121.08,25605.4,0.0,0,0.0,0.0,1,0,0,0.0,0.0,0,1,0,0,0,0.0,0
135807.66,2202.3179487179486,12832.0,128078.0,7729.66,0,0.0,0.0,1,0,0,0.0,0.0,1,2,0,0,0,0.0,0
265311.0,8633.94380952381,44700.0,265311.0,0.0,0,0.0,0.0,1,0,0,0.0,0.0,1,5,20,2,0,0.0,0
77232.92,19793.65,57439.27,19793.65,57439.27,0,0.0,0.0,0,0,0,0.0,0.0,0,1,2,0,0,0.0,0
18856.643,,14505.11,4351.533,14505.11,0,0.0,0.0,0,0,0,0.0,0.0,0,1,2,0,0,0.0,0
36600.0,3300.0,10200.0,36600.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,2,5,1,0,0.0,2
424068.0,34501.2,93450.0,424068.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,4,14,3,0,0.0,3
75483.37,521.8586538461539,2800.0,75483.37,0.0,0,50975.29,0.6753181528593649,4,15,15,3.75,7.5,1,3,54,0,0,0.0,0
4100.0,2050.0,3000.0,4100.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,2,1,0,0,0.0,0
500.0,500.0,500.0,500.0,0.0,0,504.65,1.0092999999999999,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0
96493.97,32127.99,32127.99,96493.97,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,2,1,0,0,0.0,0
3500.0,875.0,1000.0,3500.0,0.0,0,3529.92,1.0085485714285713,0,0,0,0.0,0.0,0,2,3,0,0,0.0,0
612241.38,494.30657894736834,6650.0,612241.38,0.0,0,571625.26,0.9336599561434413,4,136,83,34.0,54.75,0,2,110,0,0,0.0,0
721303.46,20317.840833333332,36000.0,721303.46,0.0,0,15495.48,0.021482608720606998,1,14,0,14.0,14.0,0,6,29,4,0,0.0,4
206276.6807,9417.351578947368,33200.0,206276.6807,0.0,0,7199.69,0.03490307278344721,1,4,4,4.0,8.0,0,4,25,2,0,0.0,3
345447.19,715.1250561797752,5600.0,345447.19,0.0,0,118159.09,0.34204675394812156,10,84,11,8.4,9.5,1,3,80,0,0,0.0,0
562304.26,11683.8528,193396.5,365589.64,196714.62,0,0.0,0.0,0,0,0,0.0,0.0,1,9,32,4,0,0.0,6
111930.29,10275.995555555555,22235.28,111930.29,0.0,0,0.0,0.0,1,2,0,2.0,2.0,0,5,11,1,0,0.0,3
315070.0,1724.3333333333333,6000.0,315070.0,0.0,0,249735.09999999998,0.7926337004475196,5,22,7,4.4,5.8,0,5,73,2,0,0.0,0
11642.4,,5292.0,1058.4,10584.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,4,0,0,0.0,0
60000.0,15000.0,15000.0,60000.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,4,1,0,0.0,0
684504.7554,3754.0,12600.0,684504.7554,0.0,0,183741.52000000002,0.26842986633836907,2,18,18,9.0,18.0,0,3,72,2,0,0.0,0
398000.0,16811.11,59000.0,398000.0,0.0,0,0.0,0.0,1,0,0,0.0,0.0,0,3,11,0,0,0.0,0
166845.28,41187.840000000004,43281.76,166845.28,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,2,4,1,0,0.0,1
32663313.6424,2592.465972727273,21600.0,32663313.6424,0.0,0,23284704.09,0.7128702355469012,30,3095,620,103.16666666666667,123.83333333333333,1,3,3147,1,0,0.0,1
112365.0,3731.818181818182,24490.0,112365.0,0.0,0,4573.3,0.04070039603079251,3,14,0,4.666666666666667,4.666666666666667,0,5,25,4,0,0.0,2
3300.0,,3000.0,300.0,3000.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,2,0,0,0.0,0
18530.577100000002,4621.09,4621.09,18530.577100000002,0.0,0,24444.72,1.3191558939629568,0,0,0,0.0,0.0,0,1,5,0,0,0.0,0
101853.9342,11305.746666666666,14431.0,101853.93419999999,0.0,0,1390.76,0.013654455381852103,0,0,0,0.0,0.0,0,2,11,2,0,0.0,1
241094.59,705.1642424242424,3000.0,241094.59,0.0,0,13779.04,0.057152008263644576,1,88,88,88.0,176.0,0,2,103,1,0,0.0,0
38559.2,6153.84,7790.0,38559.2,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,2,6,1,0,0.0,0
7180.15,,3772.71,0.0,7180.15,0,0.0,0.0,0,0,0,0.0,0.0,0,2,0,0,0,0.0,0
89480.0,430.66232558139535,3000.0,89480.0,0.0,0,111008.66,1.2405974519445686,2,0,0,0.0,0.0,0,2,42,0,0,0.0,0
1162.65,600.0,600.0,600.0,562.65,0,0.0,0.0,0,0,0,0.0,0.0,0,2,2,0,0,0.0,0
430056.76999999996,2952.59,114685.76,32478.49,397578.27999999997,0,1147.52,0.002668298885284378,0,0,0,0.0,0.0,0,3,14,0,0,0.0,3
114321.3588,6670.442,19000.8,101500.55880000001,12820.8,0,88123.42,0.7708395082511913,0,0,0,0.0,0.0,1,7,14,1,0,0.0,0
9500.0,3000.0,6500.0,9500.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,1,2,0,0,0,0.0,0
19395.35,2194.0,8425.35,10970.0,8425.35,0,8580.05,0.4423766521356923,0,0,0,0.0,0.0,0,3,5,0,0,0.0,0
150632.35,8333.3325,21600.0,150632.35,0.0,0,0.0,0.0,1,0,0,0.0,0.0,0,4,17,1,0,0.0,1
168790.73,10252.365454545456,19400.0,168790.72999999998,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,7,17,5,0,0.0,0
810168.0597,1098.4037777777778,19440.0,810168.0597000001,0.0,0,16183.77,0.019975818357974698,2,45,0,22.5,22.5,0,5,96,3,0,0.0,3
213400.0,7945.454545454545,21600.0,213400.0,0.0,0,38017.87,0.17815309278350516,1,9,9,9.0,18.0,0,2,12,0,0,0.0,0
6192.0,1398.0,1664.0,6192.0,0.0,0,1306.92,0.21106589147286822,0,0,0,0.0,0.0,0,1,5,1,0,0.0,0
1365694.6768,5126.2261290322585,469871.72,379534.0668,986160.6099999999,0,3628.77,0.0026570873136173303,2,3,0,1.5,1.5,1,23,65,5,0,0.0,4
55.0,55.0,55.0,55.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0
1433.63,,1433.63,0.0,1433.63,0,0.0,0.0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0
5000.0,2500.0,2500.0,5000.0,0.0,0,5087.88,1.017576,0,0,0,0.0,0.0,0,1,2,0,0,0.0,0
9581792.18,57305.960199999994,5147889.43,3133922.1599999997,6447870.02,0,0.0,0.0,0,0,0,0.0,0.0,0,17,60,5,0,0.0,2
200.0,,200.0,200.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0
918.31,,500.0,606.41,311.9,0,0.0,0.0,0,0,0,0.0,0.0,0,2,3,0,0,0.0,0
4172.4,2086.2,2086.2,4172.4,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,2,1,0,0.0,1
32020.628500000003,,19619.33,2101.2985,29919.33,0,542.88,0.016954070717256534,0,0,0,0.0,0.0,0,5,9,0,0,0.0,0
137016.32,3728.6986666666667,4281.76,137016.32,0.0,0,0.0,0.0,1,0,0,0.0,0.0,0,1,32,1,0,0.0,0
219036.94999999998,6278.804166666666,14823.55,219036.95,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,8,34,7,0,0.0,8
137997.25,,49477.71,0.0,137997.25,0,0.0,0.0,0,0,0,0.0,0.0,0,2,3,0,0,0.0,0
1640.0,,540.0,1100.0,540.0,0,0.0,0.0,0,0,0,0.0,0.0,0,3,4,1,0,0.0,0
87730.0,12338.0,39773.0,87730.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,2,8,1,0,0.0,1
458659.57,5899.326333333333,15550.0,458659.57,0.0,0,556508.53,1.2133367892007574,1,15,15,15.0,30.0,0,3,42,4,0,0.0,0
122793.51000000001,2383.1290909090912,8084.0,122793.51,0.0,0,8195.49,0.06674204524327058,6,17,0,2.8333333333333335,2.8333333333333335,1,3,25,2,0,0.0,1
145951.1496,21546.0,21546.0,145951.1496,0.0,0,2479.84,0.016990890491759444,0,0,0,0.0,0.0,0,2,20,0,0,0.0,0
2400.0,600.0,1500.0,2400.0,0.0,0,2412.99,1.0054124999999998,0,0,0,0.0,0.0,0,2,3,0,0,0.0,0
552432.64,41614.04923076923,58800.0,552432.64,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,4,8,1,0,0.0,2
2000.0,,1000.0,2000.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,2,0,0,0.0,0
530369.27,659.8542281879195,5000.0,530369.27,0.0,0,391331.4,0.7378470475862978,10,110,84,11.0,19.4,1,4,159,1,0,0.0,0
125.0,,125.0,125.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0
60000.0,30000.0,30000.0,60000.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,2,0,0,0.0,0
10761.77,,10761.77,0.0,10761.77,0,0.0,0.0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0
2910.33,,2910.33,0.0,2910.33,0,0.0,0.0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0
17148.05,,14349.05,0.0,17148.05,0,0.0,0.0,0,0,0,0.0,0.0,0,2,2,0,0,0.0,0
31348.32,,13589.16,0.0,31348.32,0,0.0,0.0,0,0,0,0.0,0.0,0,1,4,0,0,0.0,0
100.0,,100.0,100.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0
34500.0,11500.0,11500.0,34500.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,1,3,0,0,0.0,0
126409.166,7615.952,21927.76,126409.166,0.0,0,5659.55,0.044771674231281616,0,0,0,0.0,0.0,0,5,17,2,0,0.0,3
42800.0,4200.0,5000.0,42800.0,0.0,0,5120.64,0.11964112149532712,0,0,0,0.0,0.0,1,3,10,1,0,0.0,0
3192.0,1064.0,1064.0,3192.0,0.0,0,3530.25,1.105968045112782,0,0,0,0.0,0.0,0,1,3,1,0,0.0,0
