total_debt_value,current_outstanding_balance,percent_paid_amount,num_distinct_debts,total_multa_value,total_ressarcimento_value,has_ever_been_protested,protest_paid_amount,pge_paid_amount,num_installments,num_cancelled_installments,num_reopened_installments,age_oldest_decision,difference_in_years_decisions
300.0,-242.57000000000005,1.8085666666666669,1,300.0,0.0,0,0,0.0,0,0,0,15.0,0.0
35217.0,35217.0,0.0,1,0.0,35217.0,0,0,0.0,0,0,0,13.0,0.0
11734.75,11734.75,0.0,1,0.0,11734.75,0,0,0.0,0,0,0,13.0,0.0
70594.4974,25809.9274,0.6343917960948612,8,70594.4974,0.0,1,3,0.0,0,0,0,10.0,8.0
305111.85,305111.85,0.0,7,305111.85,0.0,1,0,0.0,0,0,0,9.0,2.0
31337.22,31337.22,0.0,3,0.0,31337.22,0,0,0.0,0,0,0,20.0,0.0
4000.0,-24.840000000000146,1.00621,1,4000.0,0.0,0,0,0.0,0,0,0,8.0,0.0
25249.22,25249.22,0.0,3,20237.03,5012.19,0,0,0.0,0,0,0,8.0,4.0
3375.0,-81.82,1.0242429629629628,2,3375.0,0.0,0,0,0.0,0,0,0,8.0,0.0
8572.54,5793.530000000001,0.3241757985381229,5,8190.4,382.14,1,2,0.0,0,0,0,15.0,8.0
211207.19,208433.87,0.01313080298071292,4,211207.18999999997,0.0,1,0,0.0,4,4,0,10.0,7.0
11828.34,2480.73,0.790272345908217,20,11828.34,0.0,0,0,0.0,12,6,0,10.0,2.0
1100.0,1100.0,0.0,1,1100.0,0.0,0,0,0.0,0,0,0,3.0,0.0
33292779.5,33285556.46000001,0.00021695515089090105,12,2572087.589999999,30720691.91,1,0,0.0,0,0,0,8.0,6.0
110.0,110.0,0.0,2,110.0,0.0,0,0,0.0,0,0,0,10.0,0.0
406413.9381,338298.8481,0.16760028043929923,135,406413.93809999997,0.0,1,26,0.0,57,57,57,13.0,7.0
64616.46,64616.45999999999,0.0,5,8118.05,56498.409999999996,1,0,2747.5,0,0,0,6.0,0.0
921449.7175,745070.9274999996,0.19141444904724275,18,920745.0675000001,704.65,1,23,0.0,54,54,41,9.0,0.0
74548.885,74548.885,0.0,4,5470.355,69078.53,0,0,0.0,0,0,0,12.0,0.0
82450.0,81942.9,0.006150394178289873,5,82450.0,0.0,1,0,0.0,0,0,0,9.0,5.0
203522.9891,66233.06910000001,0.6745671366517878,21,203522.98909999995,0.0,1,14,0.0,112,97,38,14.0,7.0
207053.12,207053.12,0.0,5,194441.66000000003,12611.46,0,0,0.0,8,8,0,9.0,1.0
5057.93,1985.9899999999998,0.6073512286646908,14,5057.93,0.0,0,0,0.0,0,0,0,12.0,0.0
600.0,-253.41999999999996,1.4223666666666666,1,600.0,0.0,0,0,0.0,0,0,0,12.0,0.0
13706.37,13706.37,0.0,2,1246.03,12460.34,0,0,0.0,0,0,0,16.0,0.0
44711.8533,43692.4633,0.022799099674090224,5,1122.3432999999998,43589.509999999995,0,0,0.0,0,0,0,17.0,0.0
66402.7,66402.7,0.0,2,15323.7,51079.0,0,0,0.0,0,0,0,12.0,0.0
82290.0,82290.0,0.0,2,18990.0,63300.0,0,0,0.0,0,0,0,12.0,0.0
152938.5,152938.5,0.0,2,35293.5,117645.0,0,0,0.0,0,0,0,12.0,0.0
152428.666,152428.666,0.0,2,35175.846,117252.82,0,0,0.0,0,0,0,12.0,0.0
80899.0,80899.0,0.0,2,18669.0,62230.0,0,0,0.0,0,0,0,12.0,0.0
194714.0,194714.0,0.0,2,44934.0,149780.0,0,0,0.0,0,0,0,12.0,0.0
129998.115,129998.115,0.0,2,29999.565,99998.55,0,0,0.0,0,0,0,12.0,0.0
247776.80599999998,247776.80599999998,0.0,5,60256.186,187520.62,0,0,0.0,0,0,0,12.0,0.0
112830.66600000001,112830.66600000001,0.0,2,26037.846,86792.82,0,0,0.0,0,0,0,12.0,0.0
74126.0,74126.0,0.0,2,17106.0,57020.0,0,0,0.0,0,0,0,12.0,0.0
1221600.0,1221600.0,0.0,1,1221600.0,0.0,1,0,0.0,0,0,0,5.0,0.0
165.0,-37.64999999999999,1.228181818181818,1,165.0,0.0,0,0,0.0,0,0,0,11.0,0.0
16045.044600000001,14390.384600000001,0.10312592088400926,7,16045.044600000001,0.0,0,0,0.0,0,0,0,16.0,8.0
300.0,-311.37,2.0379,1,300.0,0.0,0,0,0.0,0,0,0,12.0,0.0
69877.8,69877.8,0.0,2,691.84,69185.96,0,0,0.0,0,0,0,17.0,0.0
115025.04,115025.03999999998,0.0,8,6828.85,108196.18999999999,1,0,0.0,0,0,0,14.0,2.0
12626.150599999999,246.42059999999992,0.9804833153186054,50,12626.1506,0.0,0,0,0.0,0,0,0,14.0,6.0
5000.0,-1103.8599999999997,1.220772,1,5000.0,0.0,0,0,0.0,0,0,0,9.0,0.0
1920.0,1920.0,0.0,1,0.0,1920.0,0,0,0.0,0,0,0,15.0,0.0
53276.831,52776.831000000006,0.009384942584141312,15,3112.131,50164.7,1,0,11065.22,0,0,0,17.0,6.0
7055.379999999999,7055.379999999999,0.0,2,641.4,6413.98,0,0,0.0,0,0,0,15.0,0.0
13973.06,13973.06,0.0,4,1270.28,12702.779999999999,0,0,0.0,0,0,0,16.0,1.0
211930.49,211930.49,0.0,11,86670.15,125260.34,0,0,0.0,0,0,0,10.0,7.0
4343.74,4343.74,0.0,4,4343.74,0.0,1,0,0.0,0,0,0,9.0,1.0
800.0,443.94,0.445075,2,800.0,0.0,0,0,0.0,0,0,0,9.0,0.0
120500.0,119626.64,0.0072478008298755186,3,45500.0,75000.0,0,0,0.0,0,0,0,14.0,9.0
1100.0,1100.0,0.0,1,1100.0,0.0,0,0,0.0,0,0,0,1.0,0.0
253183.97319999998,252883.97319999998,0.001184909124413725,4,395.2032,252788.77,0,0,0.0,0,0,0,10.0,0.0
43261.673200000005,42961.673200000005,0.00693454454738935,3,395.2032,42866.47,0,0,0.0,0,0,0,19.0,0.0
43166.47,43166.47,0.0,2,300.0,42866.47,0,0,0.0,0,0,0,19.0,0.0
500.0,500.0,0.0,1,500.0,0.0,0,0,0.0,0,0,0,9.0,0.0
55.0,55.0,0.0,1,55.0,0.0,0,0,0.0,0,0,0,16.0,0.0
6800.464,6800.464,0.0,2,618.224,6182.24,0,0,0.0,0,0,0,16.0,0.0
11588.78,11588.78,0.0,2,300.0,11288.78,0,0,0.0,0,0,0,12.0,0.0
346513.81909999996,346119.7691,0.0011371840840964603,11,10562.8,335951.0191,1,0,0.0,0,0,0,17.0,9.0
9159.36,9159.36,0.0,2,600.0,8559.36,0,0,0.0,0,0,0,15.0,0.0
3511.14,3511.14,0.0,1,0.0,3511.14,0,0,0.0,0,0,0,9.0,0.0
1400.0,1400.0,0.0,2,1400.0,0.0,0,0,0.0,0,0,0,8.0,0.0
7031.62,7031.62,0.0,2,800.0,6231.62,0,0,0.0,0,0,0,13.0,0.0
25563.8988,20234.528800000004,0.20847250420190208,6,4765.078799999999,20798.82,1,6,0.0,0,0,0,14.0,7.0
800.0,-40.99000000000001,1.0512375,2,800.0,0.0,0,0,0.0,0,0,0,10.0,5.0
19700.0,19700.0,0.0,4,300.0,19400.0,0,0,0.0,0,0,0,16.0,0.0
4300.0,4300.0,0.0,2,300.0,4000.0,0,0,0.0,0,0,0,12.0,4.0
4685.98,4685.98,0.0,2,900.0,3785.98,0,0,0.0,0,0,0,10.0,0.0
100988.14,79975.24000000002,0.20807294797191034,5,53424.03999999999,47564.1,0,0,17742.14,20,20,0,10.0,0.0
450.0,450.0,0.0,1,450.0,0.0,0,0,0.0,0,0,0,11.0,0.0
6592839.08,6592839.08,0.0,2,373179.57,6219659.51,0,0,0.0,0,0,0,8.0,0.0
15615273.1,15615273.1,0.0,2,1419570.28,14195702.82,0,0,0.0,0,0,0,8.0,0.0
15331359.05,15331359.05,0.0,2,1135656.23,14195702.82,0,0,0.0,0,0,0,8.0,0.0
1778534.8900000001,1778534.8900000001,0.0,2,461101.64,1317433.25,0,0,0.0,0,0,0,8.0,0.0
1507763.8399999999,1507763.8399999999,0.0,2,143271.68,1364492.16,0,0,0.0,0,0,0,8.0,0.0
449604.1635,162764.9002,0.6379817772750676,16,449604.1635,0.0,1,6,0.0,74,65,13,8.0,4.0
3300.0,-14.519999999999754,1.0044,1,3300.0,0.0,0,0,0.0,3,0,0,1.0,0.0
34524.46,34524.46,0.0,2,16353.689999999999,18170.77,0,0,0.0,0,0,0,10.0,0.0
11588.78,11092.76,0.04280174444592096,2,300.0,11288.78,0,0,0.0,0,0,0,12.0,0.0
78126.93000000001,78126.93000000001,0.0,1,0.0,78126.93000000001,0,0,0.0,0,0,0,9.0,0.0
880.0,-32.819999999999986,1.0372954545454545,5,880.0,0.0,0,0,0.0,0,0,0,11.0,2.0
19199.76,19199.76,0.0,2,0.0,19199.76,0,0,0.0,0,0,0,13.0,0.0
4100.0,478.2800000000001,0.8833463414634146,4,4100.0,0.0,0,0,0.0,0,0,0,11.0,3.0
1626.57,1626.57,0.0,1,0.0,1626.57,0,0,0.0,0,0,0,24.0,0.0
120832.25,120832.25,0.0,4,120832.25,0.0,1,0,0.0,0,0,0,9.0,5.0
98545.0,98545.0,0.0,4,92895.0,5650.0,1,0,0.0,0,0,0,9.0,0.0
53449.74,20950.25,0.6080383178664666,3,53449.740000000005,0.0,1,7,0.0,0,0,0,9.0,0.0
13626.67,13626.67,0.0,1,13626.67,0.0,0,0,0.0,0,0,0,2.0,0.0
52967.52,52967.52,0.0,6,1400.0,51567.52,0,0,0.0,0,0,0,18.0,13.0
6110.0,5997.76,0.01836988543371522,3,6110.0,0.0,0,0,0.0,0,0,0,10.0,5.0
84504.2,84504.2,0.0,3,2000.0,82504.2,0,0,0.0,0,0,0,14.0,3.0
1000.0,-2.6000000000000227,1.0026,1,1000.0,0.0,0,0,0.0,0,0,0,9.0,0.0
200.0,-143.0,1.715,1,200.0,0.0,0,0,0.0,0,0,0,13.0,0.0
2851.41,2851.41,0.0,1,0.0,2851.41,0,0,0.0,0,0,0,10.0,0.0
30000.0,30000.0,0.0,1,30000.0,0.0,1,0,8532.76,0,0,0,5.0,0.0
10293.6,10293.6,0.0,2,300.0,9993.6,0,0,0.0,0,0,0,25.0,0.0
10293.6,10293.6,0.0,2,300.0,9993.6,0,0,0.0,0,0,0,25.0,0.0
3000.0,-584.6700000000003,1.19489,1,3000.0,0.0,1,3,0.0,0,0,0,9.0,0.0
12845.31,12845.31,0.0,1,12845.31,0.0,0,0,0.0,0,0,0,7.0,0.0
600.0,600.0,0.0,1,600.0,0.0,0,0,0.0,0,0,0,15.0,0.0
39416.35,39416.35,0.0,2,0.0,39416.35,0,0,0.0,0,0,0,17.0,1.0
33578.950000000004,33578.95,0.0,3,3917.88,29661.07,1,0,0.0,0,0,0,14.0,3.0
408663.51,408663.51,0.0,1,0.0,408663.51,0,0,0.0,0,0,0,9.0,0.0
300.0,300.0,0.0,1,300.0,0.0,0,0,0.0,0,0,0,13.0,0.0
55.0,55.0,0.0,1,55.0,0.0,0,0,0.0,0,0,0,12.0,0.0
41439.43,41439.43,0.0,1,0.0,41439.43,0,0,0.0,0,0,0,10.0,0.0
300.0,300.0,0.0,1,300.0,0.0,0,0,0.0,0,0,0,14.0,0.0
369475.0,368256.31,0.0032984369713783073,4,369475.0,0.0,1,0,0.0,0,0,0,8.0,3.0
2400.0,396.2400000000001,0.8348999999999999,2,2400.0,0.0,0,0,0.0,0,0,0,10.0,0.0
4400.0,-23.800000000000182,1.005409090909091,1,4400.0,0.0,0,0,0.0,0,0,0,2.0,0.0
53250.0,-2945.5200000000004,1.0553149295774646,2,53250.0,0.0,0,0,0.0,48,48,48,10.0,0.0
29694.120000000003,29694.120000000003,0.0,2,29694.120000000003,0.0,0,0,0.0,0,0,0,6.0,4.0
8800.0,-377.0400000000009,1.0428454545454546,1,8800.0,0.0,0,0,0.0,0,0,0,3.0,0.0
3794.4632,933.2531999999999,0.7540486886261013,8,3794.4632,0.0,0,0,0.0,0,0,0,11.0,0.0
1719948.5799999998,1719948.58,0.0,23,205950.99,1513997.59,1,0,0.0,0,0,0,10.0,8.0
600.0,-634.6099999999999,2.0576833333333333,1,600.0,0.0,0,0,0.0,0,0,0,14.0,0.0
300.0,-324.70000000000005,2.0823333333333336,1,300.0,0.0,0,0,0.0,0,0,0,16.0,0.0
443363.94,398070.49999999994,0.10215860135129619,8,401665.88999999996,41698.05,0,0,0.0,32,32,18,9.0,5.0
179486.084,158645.454,0.11611279011469212,16,179486.084,0.0,1,0,0.0,16,16,16,9.0,1.0
10000.0,-3722.2000000000007,1.37222,1,10000.0,0.0,0,0,0.0,0,0,0,7.0,0.0
167672.7772,163678.9772,0.023819012642918157,55,167672.7772,0.0,1,8,3824.2200000000003,8,0,0,10.0,3.0
2800.0,955.1199999999999,0.6588857142857143,2,2800.0,0.0,0,0,0.0,0,0,0,13.0,0.0
356594.49,356594.49,0.0,2,26414.41,330180.08,0,0,0.0,0,0,0,8.0,0.0
8490661.879999999,8490661.879999999,0.0,2,247300.83,8243361.05,0,0,0.0,0,0,0,8.0,0.0
2275798.52,2275798.52,0.0,2,55507.28,2220291.24,0,0,0.0,0,0,0,8.0,0.0
1055.0,-165.74000000000004,1.1570995260663508,3,1055.0,0.0,0,0,0.0,0,0,0,24.0,0.0
9304.58,9304.58,0.0,1,0.0,9304.58,0,0,0.0,0,0,0,12.0,0.0
171217.62,171217.62,0.0,1,0.0,171217.62,0,0,0.0,0,0,0,13.0,0.0
205967.92,205967.92000000004,0.0,8,17450.37,188517.55,1,0,0.0,0,0,0,19.0,2.0
9741.18,8992.22,0.07688596248093146,2,9741.18,0.0,1,0,0.0,0,0,0,8.0,2.0
100.0,-85.19999999999999,1.8519999999999999,1,100.0,0.0,0,0,0.0,0,0,0,15.0,0.0
100.0,-133.31,2.3331,1,100.0,0.0,0,0,0.0,0,0,0,15.0,0.0
4592.0,4592.0,0.0,1,0.0,4592.0,0,0,0.0,0,0,0,15.0,0.0
139411.34,139411.34,0.0,3,0.0,139411.34,0,0,0.0,0,0,0,16.0,7.0
17464.25,17464.25,0.0,4,1079.25,16385.0,0,0,0.0,0,0,0,16.0,5.0
300.0,300.0,0.0,1,300.0,0.0,0,0,0.0,0,0,0,17.0,0.0
182552.1,182552.09999999998,0.0,3,182552.09999999998,0.0,0,0,0.0,0,0,0,8.0,6.0
346653.36,345986.52,0.0019236507616715443,5,80903.14,265750.22,1,2,2804.46,7,3,0,6.0,4.0
3000.0,3000.0,0.0,1,3000.0,0.0,0,0,0.0,0,0,0,3.0,0.0
8991.5573,7500.1873,0.1658633705198097,4,951.0473,8040.51,0,0,0.0,0,0,0,15.0,2.0
30016.9955,-520.5445000000009,1.0173416589944853,2,30016.9955,0.0,0,0,0.0,0,0,0,1.0,0.0
10927.38,10927.38,0.0,2,500.0,10427.38,0,0,0.0,0,0,0,14.0,0.0
122.4505,22.4505,0.8166565265147957,2,122.4505,0.0,0,0,0.0,0,0,0,17.0,0.0
100.0,100.0,0.0,1,100.0,0.0,0,0,0.0,0,0,0,18.0,0.0
1056074.36,1056074.36,0.0,9,222615.36000000002,833459.0,0,0,0.0,0,0,0,2.0,0.0
28564.93,25331.58,0.11319299574688263,3,2300.0,26264.93,0,0,0.0,0,0,0,12.0,2.0
349305.16,349305.15999999986,0.0,3,80261.00000000001,269044.16,0,0,0.0,0,0,0,7.0,0.0
18000.0,18000.0,0.0,1,18000.0,0.0,1,0,1515.9,0,0,0,3.0,0.0
113716.1,23718.370000000003,0.7914246971185258,7,113716.1,0.0,0,0,0.0,29,29,29,7.0,0.0
5931.4,5931.4,0.0,1,0.0,5931.4,0,0,0.0,0,0,0,13.0,0.0
19352.239999999998,19352.239999999998,0.0,4,300.0,19052.239999999998,0,0,0.0,0,0,0,17.0,9.0
4421.81,4421.81,0.0,1,0.0,4421.81,0,0,0.0,0,0,0,13.0,0.0
335474.7399,306863.0199,0.08528725593029367,38,235201.8699,100272.87,0,0,0.0,0,0,0,19.0,0.0
13945.22,13945.22,0.0,1,0.0,13945.22,0,0,0.0,0,0,0,12.0,0.0
300.0,300.0,0.0,1,300.0,0.0,0,0,0.0,0,0,0,17.0,0.0
26131.9,25922.120000000003,0.008027736215124044,4,2300.0,23831.9,1,1,0.0,0,0,0,17.0,5.0
13584.4,13584.4,0.0,2,195.0,13389.4,0,0,0.0,0,0,0,12.0,0.0
211456.98539999998,209441.86539999998,0.009529692273764913,4,1534.6854,209922.3,0,0,0.0,0,0,0,10.0,0.0
23940.0,18508.64,0.22687385129490392,2,23940.0,0.0,1,0,1833.75,0,0,0,10.0,7.0
2210.0,2210.0,0.0,2,510.0,1700.0,0,0,0.0,0,0,0,11.0,0.0
227974.36,72061.89999999997,0.6839034880940122,4,227974.35999999996,0.0,0,0,0.0,90,69,24,5.0,0.0
285500.0,19366.199999999983,0.9321674255691771,4,285500.0,0.0,1,8,0.0,66,66,58,3.0,0.0
173508.4,34686.28,0.8000887565097716,3,173508.39999999997,0.0,0,0,0.0,54,26,26,8.0,3.0
5800.0,5800.0,0.0,1,5800.0,0.0,0,0,0.0,0,0,0,2.0,0.0
23507.260000000002,23507.26,0.0,2,3917.88,19589.38,0,0,0.0,0,0,0,14.0,0.0
300.0,300.0,0.0,1,300.0,0.0,0,0,0.0,0,0,0,11.0,0.0
35178.63,15797.110000000002,0.5509458441104726,3,35178.630000000005,0.0,1,12,0.0,16,16,0,2.0,0.0
1648424.56,815511.29,0.5052783671216352,18,1648424.56,0.0,1,0,0.0,324,277,62,10.0,2.0
8420.16,8420.16,0.0,6,1986.51,6433.65,0,0,0.0,0,0,0,17.0,8.0
5436.68,5436.68,0.0,4,590.0899999999999,4846.59,0,0,0.0,0,0,0,25.0,5.0
500.0,500.0,0.0,1,500.0,0.0,0,0,0.0,0,0,0,14.0,0.0
31478.489999999998,31478.489999999998,0.0,1,31478.489999999998,0.0,0,0,0.0,0,0,0,10.0,0.0
12121.98,12121.98,0.0,2,4040.66,8081.32,0,0,0.0,0,0,0,14.0,0.0
59622.0495,57726.6895,0.03178958147019082,2,59622.0495,0.0,1,0,0.0,0,0,0,9.0,0.0
10110.0,10054.76,0.005463897131552918,3,10110.0,0.0,0,0,0.0,0,0,0,12.0,3.0
116264.0,116264.0,0.0,8,116264.0,0.0,1,0,0.0,0,0,0,11.0,0.0
15684.05,15684.05,0.0,2,300.0,15384.05,0,0,0.0,0,0,0,17.0,0.0
467580.42000000004,405647.33999999997,0.13245439148200433,5,467580.42,0.0,1,0,0.0,12,12,0,10.0,4.0
110.0,110.0,0.0,2,110.0,0.0,0,0,0.0,0,0,0,10.0,0.0
37896.2829,26748.5829,0.2941634151670321,6,37896.2829,0.0,1,0,0.0,0,0,0,8.0,0.0
615761.76,614258.46,0.002441366284259029,5,615761.76,0.0,0,0,0.0,0,0,0,7.0,0.0
2000.0,-9.0,1.0045,1,2000.0,0.0,0,0,0.0,0,0,0,9.0,0.0
46784.0,46784.0,0.0,3,46784.0,0.0,0,0,0.0,0,0,0,5.0,2.0
51527.68,51527.67999999999,0.0,6,30700.0,20827.68,1,0,0.0,0,0,0,25.0,16.0
197530.37,197530.37,0.0,3,0.0,197530.37,0,0,0.0,0,0,0,13.0,1.0
1842.62,1842.62,0.0,1,0.0,1842.62,0,0,0.0,0,0,0,13.0,0.0
68278.88,68278.88,0.0,9,50701.61,17577.27,1,0,0.0,0,0,0,10.0,5.0
409080.77,409080.77,0.0,7,109001.52,300079.25,0,0,0.0,0,0,0,17.0,6.0
741.2,-0.6699999999999591,1.0009039395574744,1,741.2,0.0,0,0,0.0,0,0,0,6.0,0.0
1500.0,1500.0,0.0,1,1500.0,0.0,1,0,2213.88,0,0,0,5.0,0.0
410.0,410.0,0.0,3,410.0,0.0,0,0,0.0,0,0,0,16.0,4.0
16508.6026,14070.1126,0.14771026107321766,3,2213.6926,14294.91,0,0,0.0,0,0,0,10.0,0.0
275346.9807,273446.98069999996,0.006900384362921762,21,275346.98069999996,0.0,1,0,0.0,0,0,0,9.0,0.0
43875.69,42798.74,0.024545482931436522,7,2539.92,41335.77,0,0,0.0,0,0,0,17.0,9.0
22439.120000000003,22439.120000000003,0.0,2,2039.92,20399.2,0,0,0.0,0,0,0,9.0,0.0
300.0,300.0,0.0,1,300.0,0.0,0,0,0.0,0,0,0,25.0,0.0
100.0,100.0,0.0,1,100.0,0.0,0,0,0.0,0,0,0,15.0,0.0
3365.27,3365.27,0.0,1,0.0,3365.27,0,0,0.0,0,0,0,13.0,0.0
557.0,557.0,0.0,1,0.0,557.0,0,0,0.0,0,0,0,6.0,0.0
2147.7761,-593.3539,1.2762643182406208,17,2147.7761,0.0,1,10,0.0,0,0,0,14.0,7.0
110.0,-20.009999999999998,1.1819090909090908,2,110.0,0.0,0,0,0.0,0,0,0,10.0,0.0
8000.0,8000.0,0.0,1,8000.0,0.0,0,0,0.0,0,0,0,11.0,0.0
56520.0,12255.130000000003,0.783171797593772,9,56520.0,0.0,1,25,0.0,25,25,25,8.0,0.0
44072.520000000004,-3374.8200000000015,1.0765742462650196,2,44072.52,0.0,0,0,0.0,0,0,0,10.0,7.0
468223.36,382011.52000000014,0.18412545670510755,3,468223.36,0.0,0,0,0.0,64,64,64,10.0,0.0
1400.0,1400.0,0.0,3,1400.0,0.0,0,0,0.0,0,0,0,10.0,3.0
1489182.72,1409569.87,0.05346076672176267,7,1489182.7199999997,0.0,1,95,0.0,95,95,19,10.0,3.0
192597.67,164163.99000000002,0.14763252328026608,7,180933.41,11664.26,1,88,0.0,88,88,44,13.0,5.0
44656.0,44656.0,0.0,3,44656.0,0.0,1,0,31750.530000000002,5,5,0,8.0,0.0
3129.3,-10.319999999999709,1.003297862141693,1,3129.3,0.0,0,0,0.0,0,0,0,8.0,0.0
715.0,-158.24,1.2213146853146852,11,715.0,0.0,0,0,0.0,0,0,0,11.0,0.0
124775.2842,121710.9142,0.024559110561416783,10,124775.2842,0.0,1,0,0.0,0,0,0,11.0,4.0
8000.0,8000.0,0.0,1,8000.0,0.0,0,0,0.0,0,0,0,4.0,0.0
47488.78,47488.78,0.0,1,0.0,47488.78,0,0,0.0,0,0,0,8.0,0.0
686726.26,678783.3,0.011566413668235144,13,537421.5700000001,149304.69,1,6,0.0,0,0,0,10.0,7.0
2500.0,1942.9,0.22284,3,1800.0,700.0,0,0,0.0,0,0,0,13.0,2.0
7210684.88,7210684.880000001,0.0,639,7210684.880000001,0.0,1,0,0.0,0,0,0,16.0,4.0
18519.629999999997,18519.629999999997,0.0,6,1000.8899999999999,17518.739999999998,0,0,0.0,0,0,0,17.0,7.0
740.99,740.99,0.0,1,0.0,740.99,0,0,0.0,0,0,0,14.0,0.0
14080.0,8756.440000000002,0.37809374999999995,3,14080.0,0.0,1,4,0.0,16,16,0,9.0,0.0
132098.3299,132098.3299,0.0,1,0.0,132098.3299,0,0,0.0,0,0,0,12.0,0.0
16900.0,16900.0,0.0,1,16900.0,0.0,0,0,0.0,0,0,0,9.0,0.0
44844.95,44844.95,0.0,3,325.0,44519.95,0,0,0.0,0,0,0,16.0,1.0
36720.4415,34620.571500000005,0.057185314615566384,18,36720.44149999999,0.0,1,0,0.0,0,0,0,9.0,5.0
5455.0,5455.0,0.0,2,5455.0,0.0,0,0,0.0,0,0,0,8.0,0.0
15330.0,-731.7900000000002,1.0477358121330724,2,15330.0,0.0,0,0,0.0,0,0,0,10.0,8.0
35000.0,35000.0,0.0,2,35000.0,0.0,1,0,0.0,0,0,0,3.0,0.0
19665.0,18737.7,0.04715484363081617,3,19665.0,0.0,0,0,0.0,5,5,0,7.0,0.0
28274.839,27105.229,0.04136575278112105,7,8806.329,19468.51,0,0,0.0,0,0,0,13.0,0.0
1023628.29,881331.25,0.13901241435990402,50,1023628.29,0.0,1,10,0.0,179,179,21,10.0,7.0
560833.22,560833.22,0.0,6,62996.619999999995,497836.6,0,0,0.0,0,0,0,9.0,0.0
885215.2,885215.2,0.0,13,707047.22,178167.98,1,0,0.0,0,0,0,10.0,7.0
3600.0,-882.9000000000003,1.2452500000000002,3,3600.0,0.0,0,0,0.0,0,0,0,16.0,9.0
19484.34,19484.34,0.0,2,19484.34,0.0,1,0,0.0,0,0,0,8.0,3.0
28912.0,28912.0,0.0,1,28912.0,0.0,0,0,0.0,0,0,0,6.0,0.0
2255830.43,2255830.43,0.0,6,263669.86,1992160.57,1,0,0.0,0,0,0,10.0,7.0
5139.4375,3707.5175,0.2786141479490703,12,5139.4375,0.0,0,0,0.0,0,0,0,10.0,1.0
697.63,697.63,0.0,2,0.0,697.63,0,0,0.0,0,0,0,12.0,0.0
7485.69,6389.849999999999,0.14639131462831081,4,820.0,6665.69,0,0,0.0,0,0,0,12.0,0.0
900.0,-154.91999999999996,1.1721333333333335,1,900.0,0.0,0,0,0.0,0,0,0,9.0,0.0
1000.0,1000.0,0.0,1,1000.0,0.0,0,0,0.0,0,0,0,9.0,0.0
9000.0,-2333.6000000000004,1.2592888888888887,3,9000.0,0.0,0,0,0.0,0,0,0,11.0,4.0
186983.04,150312.15,0.1961188030743323,5,35571.5,151411.54,0,0,0.0,17,17,17,10.0,3.0
500.0,-2.259999999999991,1.00452,1,500.0,0.0,0,0,0.0,0,0,0,8.0,0.0
44963.69,40818.83,0.09218238093893093,4,4125.0,40838.69,1,6,0.0,6,6,6,16.0,6.0
126274.51,126274.51,0.0,3,126274.51,0.0,1,0,0.0,0,0,0,7.0,0.0
53840.0,53840.0,0.0,3,53840.0,0.0,0,0,0.0,0,0,0,8.0,0.0
500.0,500.0,0.0,1,500.0,0.0,0,0,0.0,0,0,0,14.0,0.0
323989.2,323989.20000000007,0.0,6,323797.2,192.0,1,0,0.0,0,0,0,8.0,2.0
29206.799999999996,29206.8,0.0,2,29206.8,0.0,1,0,0.0,0,0,0,8.0,0.0
41464.75,41464.75000000001,0.0,8,1500.0,39964.75000000001,0,0,0.0,0,0,0,11.0,3.0
2000.0,-103.15000000000009,1.0515750000000001,1,2000.0,0.0,0,0,0.0,0,0,0,10.0,0.0
300.0,-2.430000000000007,1.0081,1,300.0,0.0,0,0,0.0,0,0,0,5.0,0.0
3500.0094,-196.33060000000026,1.056094306489577,3,3500.0094,0.0,1,4,0.0,0,0,0,8.0,0.0
7307.96,7307.96,0.0,3,7151.59,156.37,0,0,0.0,0,0,0,10.0,0.0
15409.6,15409.6,0.0,1,0.0,15409.6,0,0,0.0,0,0,0,13.0,0.0
1689138.6125,1680556.1025,0.00508099805219508,21,1689138.6125,0.0,1,3,0.0,29,29,2,9.0,0.0
4508696.5204,3991425.1800000006,0.11472744358200129,13,4508696.520399999,0.0,0,0,0.0,68,68,15,9.0,7.0
9566.82,9566.82,0.0,3,300.0,9266.82,0,0,0.0,0,0,0,18.0,0.0
10550.0,10550.0,0.0,1,0.0,10550.0,0,0,0.0,0,0,0,6.0,0.0
50933.44,50933.44,0.0,1,0.0,50933.44,0,0,0.0,0,0,0,22.0,0.0
134529.41999999998,134529.41999999998,0.0,3,0.0,134529.41999999998,0,0,0.0,0,0,0,13.0,0.0
210.0,15.669999999999987,0.9253809523809524,3,210.0,0.0,0,0,0.0,0,0,0,16.0,2.0
18000.0,18000.0,0.0,1,18000.0,0.0,1,0,0.0,0,0,0,7.0,0.0
7310.6885999999995,5502.1286,0.24738572506015372,7,7310.6885999999995,0.0,0,0,0.0,0,0,0,9.0,0.0
151468.78,151468.78,0.0,6,143153.60000000003,8315.18,1,0,0.0,0,0,0,10.0,5.0
28365.1196,27075.6996,0.04545794335378018,3,28365.1196,0.0,0,0,0.0,0,0,0,10.0,0.0
45248.82,45248.81999999999,0.0,3,37332.56,7916.26,0,0,0.0,0,0,0,9.0,0.0
647877.9977,287717.64770000003,0.5559076728621558,44,647877.9976999998,0.0,1,21,0.0,50,44,0,10.0,7.0
